trade_date,instruments,long_count,short_count,long_return,short_asset_return,gross_return,gross_exposure,net_exposure,round_trip_turnover,net_1bps_return,net_3bps_return,net_5bps_return,test_year
2020-05-22,30,6,6,0.014254462120682466,0.0028729033122090832,0.005690779404236692,1.0,0.0,2.0,0.005490779404236692,0.005090779404236692,0.004690779404236692,2020
2020-05-25,30,6,6,0.00195383658339755,0.0002862316934076168,0.0008338024449949666,1.0,0.0,2.0,0.0006338024449949666,0.00023380244499496662,-0.00016619755500503345,2020
2020-05-26,30,6,6,0.0011178841026720833,0.00018615090721894995,0.00046586659772656665,1.0,0.0,2.0,0.0002658665977265666,-0.0001341334022734333,-0.0005341334022734333,2020
2020-05-27,30,6,6,0.005346795165346433,0.0004697862858271666,0.0024385044397596334,1.0,0.0,2.0,0.0022385044397596333,0.0018385044397596336,0.0014385044397596334,2020
2020-05-28,30,6,6,0.003288444330664067,-0.0007187995728952833,0.002003621951779675,1.0,0.0,2.0,0.001803621951779675,0.0014036219517796753,0.0010036219517796752,2020
2020-05-29,30,6,6,0.00893254505337845,0.007230255408281199,0.000851144822548625,1.0,0.0,2.0,0.000651144822548625,0.00025114482254862504,-0.00014885517745137503,2020
2020-06-01,30,6,6,0.0033170966436718834,0.0016870932947706,0.0008150016744506417,1.0,0.0,2.0,0.0006150016744506417,0.00021500167445064175,-0.00018499832554935832,2020
2020-06-02,30,6,6,0.0170918758922799,-0.001031153142510183,0.009061514517395041,1.0,0.0,2.0,0.008861514517395041,0.008461514517395042,0.008061514517395042,2020
2020-06-03,30,6,6,-0.005239797930552483,-0.006962556904903751,0.0008613794871756338,1.0,0.0,2.0,0.0006613794871756338,0.0002613794871756339,-0.0001386205128243662,2020
2020-06-04,30,6,6,0.006788352437753016,0.003440377668487584,0.0016739873846327161,1.0,0.0,2.0,0.001473987384632716,0.001073987384632716,0.0006739873846327161,2020
2020-06-05,30,6,6,0.006448894464070466,-0.0007438041399208331,0.00359634930199565,1.0,0.0,2.0,0.0033963493019956497,0.00299634930199565,0.00259634930199565,2020
2020-06-08,30,6,6,-0.00026445366448180015,5.036995720306652e-05,-0.00015741181084243333,1.0,0.0,2.0,-0.0003574118108424333,-0.0007574118108424333,-0.0011574118108424332,2020
2020-06-09,30,6,6,-0.0024389110783187328,-0.0011342422451682997,-0.0006523344165752166,1.0,0.0,2.0,-0.0008523344165752165,-0.0012523344165752165,-0.0016523344165752167,2020
2020-06-10,30,6,6,-0.011679983192075917,-0.0007728959782357333,-0.005453543606920092,1.0,0.0,2.0,-0.005653543606920092,-0.006053543606920092,-0.006453543606920092,2020
2020-06-11,30,6,6,-0.0011824188289000668,-0.0021534768434760833,0.00048552900728800826,1.0,0.0,2.0,0.0002855290072880083,-0.00011447099271199169,-0.0005144709927119918,2020
2020-06-12,30,6,6,-0.011332913392540167,-0.008603635484023084,-0.0013646389542585416,1.0,0.0,2.0,-0.0015646389542585417,-0.0019646389542585414,-0.0023646389542585416,2020
2020-06-15,30,6,6,0.019192687979633898,0.0074168480095138005,0.005887919985060049,1.0,0.0,2.0,0.00568791998506005,0.0052879199850600495,0.004887919985060049,2020
2020-06-16,30,6,6,-0.006349491349680349,-0.006690152093924967,0.00017033037212230888,1.0,0.0,2.0,-2.9669627877691127e-05,-0.00042966962787769106,-0.0008296696278776911,2020
