feature_name,horizon,year,rank_ic_mean,rank_ic_days
term_structure_momentum_20,1,2017,-0.014717568585772818,244
term_structure_momentum_20,1,2018,0.007341223508076067,243
term_structure_momentum_20,1,2019,0.025113088818739974,244
term_structure_momentum_20,1,2020,0.02332809365352689,242
term_structure_momentum_20,5,2015,0.013103615027139871,224
term_structure_momentum_20,5,2016,0.030270621909966176,244
term_structure_momentum_20,5,2017,-0.050368502171780856,244
term_structure_momentum_20,5,2018,-0.008558478715992551,243
term_structure_momentum_20,5,2019,0.04146589858856676,244
term_structure_momentum_20,5,2020,0.0193202531290603,238
term_structure_momentum_20,20,2015,0.011393033726108262,224
term_structure_momentum_20,20,2016,-0.013579335054744889,244
term_structure_momentum_20,20,2017,-0.08518425108589042,244
term_structure_momentum_20,20,2018,0.02182213510438287,243
term_structure_momentum_20,20,2019,-0.0016745627966656801,244
term_structure_momentum_20,20,2020,0.02491978060896191,223
term_structure_acceleration_20,1,2015,0.01742528408670101,204
term_structure_acceleration_20,1,2016,0.024194416384339886,244
term_structure_acceleration_20,1,2017,-0.0032911148721830722,244
term_structure_acceleration_20,1,2018,0.002472331889718552,243
term_structure_acceleration_20,1,2019,0.01778985674138006,244
term_structure_acceleration_20,1,2020,0.0025759982308700986,242
term_structure_acceleration_20,5,2015,0.011634450848005835,204
term_structure_acceleration_20,5,2016,0.04560379511199183,244
term_structure_acceleration_20,5,2017,-0.004032506655457476,244
term_structure_acceleration_20,5,2018,-0.0045838918976424305,243
term_structure_acceleration_20,5,2019,0.05006168851561729,244
term_structure_acceleration_20,5,2020,0.000658861987509131,238
term_structure_acceleration_20,20,2015,-0.023270223430069976,204
term_structure_acceleration_20,20,2016,0.07856612422186192,244
term_structure_acceleration_20,20,2017,-0.04777917892671991,244
term_structure_acceleration_20,20,2018,-0.021953376708591692,243
term_structure_acceleration_20,20,2019,-0.021860839681642395,244
term_structure_acceleration_20,20,2020,-0.017020976399857765,223
carry_change_60,1,2015,0.021679174571591055,184
carry_change_60,1,2016,-0.024100227488069843,244
carry_change_60,1,2017,0.018314919610501194,244
carry_change_60,1,2018,0.024616734697405437,243
carry_change_60,1,2019,-0.024071272544157467,244
