feature_name,source_factor,source_factor_id,usage_type,category,catalog_direction,applied_direction,direction_source,direction_source_modes,applied_direction_modes,years_evaluated,years_rank_ic_positive,years_gross_sharpe_positive,fold_id,test_year,train_start,train_end,train_rows,test_rows,score_transform,pearson_ic_mean,rank_ic_mean,rank_ic_hit_rate,rank_icir,ic_days,prediction_rows,prediction_days,strategy_days,target_r2,target_mae,strategy_coverage,gross_annual_return,gross_annual_volatility,gross_sharpe,gross_max_drawdown,gross_total_return,gross_hit_rate,net_0bps_annual_return,net_0bps_annual_volatility,net_0bps_sharpe,net_0bps_max_drawdown,net_0bps_total_return,net_0bps_hit_rate,net_3bps_annual_return,net_3bps_annual_volatility,net_3bps_sharpe,net_3bps_max_drawdown,net_3bps_total_return,net_3bps_hit_rate,net_5bps_annual_return,net_5bps_annual_volatility,net_5bps_sharpe,net_5bps_max_drawdown,net_5bps_total_return,net_5bps_hit_rate,net_10bps_annual_return,net_10bps_annual_volatility,net_10bps_sharpe,net_10bps_max_drawdown,net_10bps_total_return,net_10bps_hit_rate
vol_managed_momentum__csz,vol_managed_momentum,42,predictor,trend_momentum,1,1,catalog,catalog,1,1,1,1,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,0.016922494601949608,0.011269818542909173,0.5569620253164557,0.04989259875663592,237,7100,237,48,-0.9775556017979292,0.7030808020537015,0.20253164556962025,0.005110530405250807,0.05287674153261663,0.09664987397338799,-0.03336995987474012,0.0035678428587369027,0.4791666666666667,0.005110530405250807,0.05287674153261663,0.09664987397338799,-0.03336995987474012,0.0035678428587369027,0.4791666666666667,-0.025129469594749185,0.05287674153261663,-0.4752461832249678,-0.048927643474937055,-0.024929787305680073,0.4791666666666667,-0.045289469594749214,0.05287674153261663,-0.8565102213572056,-0.05916517214596562,-0.04348639640359975,0.4583333333333333,-0.09568946959474921,0.05287674153261663,-1.8096703166877988,-0.09478272608620542,-0.08837825056283766,0.4166666666666667
vol_managed_momentum__missing,vol_managed_momentum,42,quality_flag,data_quality,1,1,catalog,catalog,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,,,,,0,7100,237,48,,,0.20253164556962025,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.14487893289610335,0.04364778611594944,-3.31927334209427,-0.12434947414429309,-0.1298321243064149,0.2708333333333333,-0.16503893289610339,0.04364778611594944,-3.7811524382400727,-0.14070718610248367,-0.14643113397800012,0.25,-0.21543893289610339,0.04364778611594944,-4.935850178604577,-0.18030419985038004,-0.18658407867307236,0.1875
volume_price_divergence_20__csz,volume_price_divergence_20,53,predictor,trading_liquidity,0,1,train_rank_ic,train_rank_ic,1,1,1,1,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,0.050012979795038735,0.03501379414766845,0.5654008438818565,0.13261206136676082,237,7100,237,48,-0.9300412620270326,0.6603936723791023,0.20253164556962025,0.09241921107051443,0.10322101339256946,0.8953526809412956,-0.05856818954543441,0.08653964358371269,0.5625,0.09241921107051443,0.10322101339256946,0.8953526809412956,-0.05856818954543441,0.08653964358371269,0.5625,0.06217921107051442,0.10322101339256946,0.6023890778327748,-0.06535827039817155,0.05573392898194118,0.5208333333333334,0.04201921107051445,0.10322101339256946,0.40708000909376146,-0.07122607302134354,0.03567363278341018,0.5208333333333334,-0.008380788929485562,0.10322101339256946,-0.08119266275377285,-0.08837391841323372,-0.012858436032724962,0.5208333333333334
volume_price_divergence_20__missing,volume_price_divergence_20,53,quality_flag,data_quality,0,1,train_rank_ic,train_rank_ic,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,,,,,0,7100,237,48,,,0.20253164556962025,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.14487893289610335,0.04364778611594944,-3.31927334209427,-0.12434947414429309,-0.1298321243064149,0.2708333333333333,-0.16503893289610339,0.04364778611594944,-3.7811524382400727,-0.14070718610248367,-0.14643113397800012,0.25,-0.21543893289610339,0.04364778611594944,-4.935850178604577,-0.18030419985038004,-0.18658407867307236,0.1875
volume_shock_20__csz,volume_shock_20,21,conditional,trading_liquidity,0,-1,train_rank_ic,train_rank_ic,-1,1,1,1,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,0.026633269135979076,0.028810734093257077,0.5232067510548524,0.11435803721743716,237,7100,237,48,-0.9425058353921831,0.6728114896274197,0.20253164556962025,0.10391235344168843,0.07088888298366544,1.4658483681514975,-0.031017577697903254,0.10133585748488905,0.5833333333333334,0.10391235344168843,0.07088888298366544,1.4658483681514975,-0.031017577697903254,0.10133585748488905,0.5833333333333334,0.0736723534416884,0.07088888298366544,1.0392652605157335,-0.03234423251331375,0.07012097330388856,0.5833333333333334,0.05351235344168842,0.07088888298366545,0.7548765220918913,-0.03390453487228495,0.04979407156665494,0.5416666666666666,0.003112353441688425,0.07088888298366544,0.04390467603228547,-0.048485049133654146,0.0006164639581420772,0.4791666666666667
volume_shock_20__missing,volume_shock_20,21,quality_flag,data_quality,0,-1,train_rank_ic,train_rank_ic,-1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,,,,,0,7100,237,48,,,0.20253164556962025,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.14487893289610335,0.04364778611594944,-3.31927334209427,-0.12434947414429309,-0.1298321243064149,0.2708333333333333,-0.16503893289610339,0.04364778611594944,-3.7811524382400727,-0.14070718610248367,-0.14643113397800012,0.25,-0.21543893289610339,0.04364778611594944,-4.935850178604577,-0.18030419985038004,-0.18658407867307236,0.1875
warehouse_surprise__csz,warehouse_surprise,39,predictor,information_news,1,1,catalog,catalog,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,-0.010887422081144061,-0.01561414271347047,0.44017094017094016,-0.08440542908433565,234,7100,237,48,-1.018372394819592,0.6978727398876016,0.20253164556962025,-0.057891682243856726,0.04887170274332259,-1.1845644615230142,-0.05837360384852597,-0.05473104447468091,0.4166666666666667,-0.057891682243856726,0.04887170274332259,-1.1845644615230142,-0.05837360384852597,-0.05473104447468091,0.4166666666666667,-0.08813168224385673,0.04887170274332259,-1.8033274327831412,-0.071433349006364,-0.08160611603659373,0.375,-0.10829168224385674,0.04887170274332259,-2.2158360802898933,-0.0883935407587092,-0.09910566175618507,0.3541666666666667,-0.1586916822438567,0.04887170274332258,-3.247107699056772,-0.12947925479801026,-0.14143855661501759,0.2916666666666667
warehouse_surprise__missing,warehouse_surprise,39,quality_flag,data_quality,1,1,catalog,catalog,1,1,1,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,0.0955021346130281,0.08627459902535195,0.6875,0.43132754124724754,48,7100,237,48,-0.008732349010185825,0.5179467286477486,0.20253164556962025,-0.10241865002252093,0.039451987966353796,-2.5960326792623882,-0.0885238538690718,-0.09368393082550441,0.3333333333333333,-0.10241865002252093,0.039451987966353796,-2.5960326792623882,-0.0885238538690718,-0.09368393082550441,0.3333333333333333,-0.13265865002252092,0.039451987966353796,-3.362533977645371,-0.11392568288721894,-0.11947359881363595,0.2708333333333333,-0.15281865002252093,0.039451987966353796,-3.8735348432340264,-0.13047393210126457,-0.13626604604491588,0.2708333333333333,-0.2032186500225209,0.039451987966353796,-5.151037007205664,-0.17053250705840461,-0.17688724907621756,0.20833333333333334
warehouse_tightness__csz,warehouse_tightness,16,predictor,inventory_fundamental,1,1,catalog,catalog,1,1,1,1,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,0.05543860173397862,0.06442152915461516,0.6538461538461539,0.31653638414239244,234,7100,237,48,-0.8597326572992257,0.660659571220426,0.20253164556962025,0.057795021205606575,0.04790540561684486,1.2064404937484605,-0.03384114033624308,0.055423532009381216,0.5833333333333334,0.057795021205606575,0.04790540561684486,1.2064404937484605,-0.03384114033624308,0.055423532009381216,0.5833333333333334,0.027555021205606572,0.04790540561684486,0.5751964908928247,-0.0436687744940607,0.025484536076069153,0.5625,0.007395021205606558,0.04790540561684486,0.15436715565573386,-0.050168177581766615,0.005988878555868604,0.5625,-0.043004978794393404,0.04790540561684486,-0.8977061824369915,-0.07797913595169059,-0.041176337922962714,0.5
warehouse_tightness__missing,warehouse_tightness,16,quality_flag,data_quality,1,1,catalog,catalog,1,1,1,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,0.03383960535045511,0.031085651966865118,0.5675675675675675,0.13772460674930764,74,7100,237,48,-0.02942146459591477,0.5200019010615416,0.20253164556962025,-0.11663430990023775,0.04505794007299605,-2.588540659233079,-0.10100779868709053,-0.10609720114890886,0.3333333333333333,-0.11663430990023775,0.04505794007299605,-2.588540659233079,-0.10100779868709053,-0.10609720114890886,0.3333333333333333,-0.14687430990023775,0.04505794007299605,-3.2596765334210636,-0.126069083397635,-0.13154096668910098,0.2916666666666667,-0.16703430990023774,0.04505794007299605,-3.707100449546386,-0.14239536953821508,-0.14810807203400278,0.2916666666666667,-0.21743430990023774,0.04505794007299605,-4.825660239859692,-0.18191625622349517,-0.18818378471003028,0.22916666666666666
