trade_date,instruments,long_count,short_count,long_return,short_asset_return,gross_return,gross_exposure,net_exposure,round_trip_turnover,net_0bps_return,net_3bps_return,net_5bps_return,net_10bps_return,feature_name,fold_id,test_year
2025-05-22,30,6,6,-0.00954213346398895,-0.0035272785088116504,-0.003007427477588649,1.0,0.0,2.0,-0.003007427477588649,-0.003607427477588649,-0.004007427477588649,-0.005007427477588649,tsmom_60__missing,fold_2025,2025
2025-05-29,30,6,6,-0.0005790636159993161,0.014508581917736768,-0.007543822766868042,1.0,0.0,2.0,-0.007543822766868042,-0.008143822766868042,-0.00854382276686804,-0.009543822766868042,tsmom_60__missing,fold_2025,2025
2025-06-06,30,6,6,0.0033019887739572508,0.019711426020677814,-0.008204718623360282,1.0,0.0,2.0,-0.008204718623360282,-0.008804718623360281,-0.00920471862336028,-0.010204718623360282,tsmom_60__missing,fold_2025,2025
2025-06-13,30,6,6,0.0173628603516897,-0.0011935753651476004,0.00927821785841865,1.0,0.0,2.0,0.00927821785841865,0.00867821785841865,0.00827821785841865,0.00727821785841865,tsmom_60__missing,fold_2025,2025
2025-06-20,30,6,6,0.0023028730457931674,-0.008058875973531167,0.005180874509662167,1.0,0.0,2.0,0.005180874509662167,0.004580874509662167,0.004180874509662167,0.003180874509662167,tsmom_60__missing,fold_2025,2025
2025-06-27,30,6,6,-0.00785162858114365,0.005339474566943615,-0.006595551574043632,1.0,0.0,2.0,-0.006595551574043632,-0.007195551574043632,-0.007595551574043632,-0.008595551574043632,tsmom_60__missing,fold_2025,2025
2025-07-04,30,6,6,0.0020300883267077665,0.0042093070008472665,-0.00108960933706975,1.0,0.0,2.0,-0.00108960933706975,-0.00168960933706975,-0.00208960933706975,-0.00308960933706975,tsmom_60__missing,fold_2025,2025
2025-07-11,30,6,6,0.007227328275879533,0.011489358573184434,-0.0021310151486524506,1.0,0.0,2.0,-0.0021310151486524506,-0.0027310151486524504,-0.0031310151486524506,-0.004131015148652451,tsmom_60__missing,fold_2025,2025
2025-07-18,30,6,6,0.029617424693904177,-0.0029559740183212665,0.01628669935611272,1.0,0.0,2.0,0.01628669935611272,0.01568669935611272,0.01528669935611272,0.01428669935611272,tsmom_60__missing,fold_2025,2025
2025-07-25,30,6,6,-0.027846398976976383,-0.013499312316345819,-0.007173543330315282,1.0,0.0,2.0,-0.007173543330315282,-0.007773543330315282,-0.008173543330315282,-0.009173543330315281,tsmom_60__missing,fold_2025,2025
2025-08-01,30,6,6,0.0014243173537378667,0.0005787767275901495,0.0004227703130738586,1.0,0.0,2.0,0.0004227703130738586,-0.00017722968692614134,-0.0005772296869261415,-0.0015772296869261415,tsmom_60__missing,fold_2025,2025
2025-08-08,30,6,6,0.0025939619157738327,-0.0022418809471628676,0.00241792143146835,1.0,0.0,2.0,0.00241792143146835,0.0018179214314683503,0.0014179214314683501,0.0004179214314683501,tsmom_60__missing,fold_2025,2025
2025-08-15,30,6,6,0.0012950442177015996,-0.002338449687004533,0.0018167469523530664,1.0,0.0,2.0,0.0018167469523530664,0.0012167469523530665,0.0008167469523530663,-0.00018325304764693368,tsmom_60__missing,fold_2025,2025
2025-08-22,30,6,6,-0.0019313791185518994,0.012935063055888084,-0.007433221087219992,1.0,0.0,2.0,-0.007433221087219992,-0.008033221087219992,-0.008433221087219993,-0.009433221087219992,tsmom_60__missing,fold_2025,2025
2025-08-29,30,6,6,-0.0084443572778612,0.013571207026897333,-0.011007782152379266,1.0,0.0,2.0,-0.011007782152379266,-0.011607782152379266,-0.012007782152379267,-0.013007782152379266,tsmom_60__missing,fold_2025,2025
2025-09-05,30,6,6,-0.0005762771760395334,0.0031450674959040497,-0.0018606723359717915,1.0,0.0,2.0,-0.0018606723359717915,-0.0024606723359717913,-0.0028606723359717915,-0.0038606723359717915,tsmom_60__missing,fold_2025,2025
2025-09-12,30,6,6,-0.008725268600990018,-0.009176544147441233,0.00022563777322560756,1.0,0.0,2.0,0.00022563777322560756,-0.0003743622267743924,-0.0007743622267743925,-0.0017743622267743925,tsmom_60__missing,fold_2025,2025
2025-09-19,30,6,6,-0.0011214552514313668,0.014820120683934632,-0.007970787967683,1.0,0.0,2.0,-0.007970787967683,-0.008570787967683,-0.008970787967683,-0.009970787967683,tsmom_60__missing,fold_2025,2025
2025-09-26,30,6,6,-0.0019246635046771664,0.013588858392057748,-0.007756760948367457,1.0,0.0,2.0,-0.007756760948367457,-0.008356760948367457,-0.008756760948367456,-0.009756760948367457,tsmom_60__missing,fold_2025,2025
2025-10-13,30,6,6,-0.009679442453695652,0.018394105626528167,-0.014036774040111909,1.0,0.0,2.0,-0.014036774040111909,-0.014636774040111909,-0.01503677404011191,-0.01603677404011191,tsmom_60__missing,fold_2025,2025
2025-10-20,30,6,6,0.01626273490873525,-0.009894342507996185,0.013078538708365717,1.0,0.0,2.0,0.013078538708365717,0.012478538708365718,0.012078538708365717,0.011078538708365717,tsmom_60__missing,fold_2025,2025
2025-10-27,30,6,6,-0.0036671327961840337,0.002981589654639483,-0.0033243612254117583,1.0,0.0,2.0,-0.0033243612254117583,-0.003924361225411758,-0.004324361225411758,-0.005324361225411758,tsmom_60__missing,fold_2025,2025
2025-11-03,30,6,6,0.007028989898778916,0.0011507681810089346,0.002939110858884991,1.0,0.0,2.0,0.002939110858884991,0.002339110858884991,0.0019391108588849909,0.0009391108588849909,tsmom_60__missing,fold_2025,2025
2025-11-10,30,6,6,0.00019128413961836654,0.0007793811584215337,-0.00029404850940158357,1.0,0.0,2.0,-0.00029404850940158357,-0.0008940485094015836,-0.0012940485094015835,-0.0022940485094015838,tsmom_60__missing,fold_2025,2025
2025-11-17,30,6,6,-0.008360079258358266,0.0019480626612953837,-0.005154070959826825,1.0,0.0,2.0,-0.005154070959826825,-0.005754070959826825,-0.006154070959826825,-0.007154070959826825,tsmom_60__missing,fold_2025,2025
2025-11-24,30,6,6,0.015452806013379283,0.027751933698168457,-0.006149563842394587,1.0,0.0,2.0,-0.006149563842394587,-0.0067495638423945865,-0.007149563842394587,-0.008149563842394587,tsmom_60__missing,fold_2025,2025
