,tsmom_60__csz,tsmom_60__missing,csmom_60__csz,csmom_60__missing,trend_efficiency_60__csz,trend_efficiency_60__missing,multi_horizon_trend__csz,multi_horizon_trend__missing,carry_annualized__csz,carry_annualized__missing,carry_change_20__csz,carry_change_20__missing,basis_fresh__csz,basis_fresh__missing,basis_shock_20__csz,basis_shock_20__missing,basis_momentum_20__csz,basis_momentum_20__missing,curve_curvature__csz,curve_curvature__missing,value_252__csz,value_252__missing,short_reversal_5__csz,inventory_scarcity__csz,inventory_scarcity__missing,inventory_change_5__csz,inventory_change_5__missing,inventory_surprise__csz,inventory_surprise__missing,warehouse_tightness__csz,warehouse_tightness__missing,tightness_composite__csz,tightness_composite__missing,oi_growth_20__csz,oi_growth_20__missing,price_oi_interaction_20__csz,price_oi_interaction_20__missing,volume_shock_20__csz,volume_shock_20__missing,amihud_20__csz,amihud_20__missing,turnover_oi__csz,realized_volatility_20__csz,realized_volatility_20__missing,low_volatility_20__csz,low_volatility_20__missing,realized_skewness_60__csz,realized_skewness_60__missing,seasonality_3y__csz,seasonality_3y__missing,sector_relative_value_60__csz,sector_relative_value_60__missing,factor_momentum__tsz,factor_momentum__missing,fundamental_composite_news__csz,fundamental_composite_news__missing,fundamental_underreaction__csz,fundamental_underreaction__missing,information_consistency__csz,information_consistency__missing,information_divergence__csz,information_divergence__missing,warehouse_surprise__csz,warehouse_surprise__missing,momentum_quality_60__csz,momentum_quality_60__missing,vol_managed_momentum__csz,vol_managed_momentum__missing,idiosyncratic_volatility_60__csz,idiosyncratic_volatility_60__missing,term_structure_slope__csz,term_structure_slope__missing,term_structure_momentum__csz,term_structure_momentum__missing,term_structure_acceleration__csz,term_structure_acceleration__missing,basis_surprise__csz,basis_surprise__missing,inventory_acceleration__csz,inventory_acceleration__missing,inventory_price_divergence__csz,inventory_price_divergence__missing,oi_surprise_60__csz,oi_surprise_60__missing,volume_price_divergence_20__csz,volume_price_divergence_20__missing,momentum_carry_interaction__csz,momentum_carry_interaction__missing,nonlinear_tightness__csz,nonlinear_tightness__missing,correlation_risk_20_120__csz,correlation_risk_20_120__missing
volume_shock_20__missing,-0.0028196306371962073,0.5562683571171566,0.003058031700111187,0.5181820447685475,-0.010322436509791517,0.5562683571171566,0.0055326245117496,0.4568082003731449,-0.07203860387183841,0.23128108713889284,0.005216534490027685,0.34972407363722696,-0.02032892147541556,0.19040157834240923,-0.0005331125491256852,0.2580740873418849,-0.0009292060185957214,0.252738907469231,0.03880485239709518,0.10464007492488403,0.00938931617424217,0.23583738488801345,0.010527893307234722,0.017370791938992727,0.06527101682560522,-0.004675058365145405,-0.07361616516402893,0.008077411170704327,0.025259151839752563,0.06303084397793236,0.15905532539743145,0.0013978633920228222,0.19928137854643402,-0.01458427361493551,0.5831542513937163,0.004560714468592177,0.6996519798393187,-0.0009288455736453589,1.0,-0.0482013365670664,0.8197131386837968,-0.07311157186410837,0.020256189488758652,0.5710556015472362,-0.010007411621455834,0.5710556015472362,-0.021478943731581907,0.5181820447685475,-0.002860643116995678,0.16962133565521542,0.002566242064214555,0.5181820447685475,0.008617714670214511,0.2178168773012713,0.004241431082091305,0.24733604341247103,0.0027094219946504263,0.24802533451248396,0.0038317889316491823,0.19928137854643402,0.0025860026626636865,0.20205355246312776,0.030565529586141546,0.39874652658440035,-0.013893145521922399,0.5562683571171566,0.011446590931642305,0.5731458649605938,0.016085629291984146,0.30928615876388593,-0.043826546637607836,0.10464007492488403,-0.0059904369371337135,0.10631976986267423,-0.004199703947087418,0.09430913163732568,-0.002852077159943917,0.25396972391575473,-0.0009043276200770014,-0.072833586476838,-0.003063234603578281,-0.027524850484223908,0.002443730032246849,0.6156108141992075,0.0034608016350185502,0.8323940330994245,-0.02071244989193538,0.5085384774143847,0.001247382287780739,0.19928137854643402,0.007188615553838084,0.4794741016177707
amihud_20__csz,-0.08303783221531759,0.015314331786817558,-0.06984934327936218,0.017756531643677784,-0.002154550999094223,0.015314331786817558,-0.05223242467934704,0.06615534897223103,-0.00102576911739912,0.04060892935360438,-0.004514374526130645,0.03602761553837489,0.1043987508481451,-0.0670194237619907,4.771628402927368e-05,-0.07013187101631832,0.007013114300304332,-0.0712979572539289,-0.009439337457771561,0.22571933983275394,0.08388695427142835,0.055272315600736636,0.009986779254645977,-0.015128463134534162,0.03292135780409765,-0.002133631499013804,0.02554530672394972,-0.0016696183488211693,0.0016187649842225383,-0.09003852648072508,0.13172654144214452,-0.03716673120641417,0.07528013577208024,0.07225321993575094,-0.04194626505366169,0.007157427951730986,-0.05158904133403931,0.04221053328105983,-0.0482013365670664,1.0,-0.05880268876068218,-0.124759286948841,0.09637447034006699,-0.047016504239608126,-0.07393658491142277,-0.047016504239608126,-0.002199122113395328,0.017756531643677777,0.008416550570471524,0.08779220355430496,-0.06289673235584907,0.017756531643677777,0.0023430286267760655,0.013999789943825374,-0.009385245114490732,-0.04024017034106729,-0.01420699134352947,-0.04036931760292506,-0.010887325067065847,0.07528013577208026,-0.01388084794253256,0.07695370973043379,-0.007891494893595833,0.008998108743816603,-0.07926252159529479,0.015314331786817554,-0.06931671293803202,0.014236001216950137,0.10724475773114893,0.013805380038540373,-0.016549709448770145,0.22571933983275397,-0.030314314291816174,0.2380612558465907,-0.0036818119260297972,0.23746966294197167,0.003543778863421383,-0.07197223410201292,-0.005743862451395131,0.025430691268337444,-0.001338508669353903,0.022480700886743,0.02754640194187857,-0.040937109945611394,-0.06762765393457282,-0.05648566689384341,0.015328337047378833,0.029839820060520383,-0.03896921684800564,0.07528013577208026,0.032463156022912894,0.06456089153587961
amihud_20__missing,0.0020307292439742477,0.6775428087314508,0.007305270451921945,0.6495121769136567,-0.008884482186149935,0.6775428087314508,0.0068042604951000524,0.5483455912393818,-0.06609377439084688,0.27956918215261634,-0.0003353197082737639,0.4967828151579496,-0.02690998876207063,0.15962440584694698,0.0019306836503447489,0.23532214151710704,-0.0084465044109124,0.2776634881869311,0.037998411311914476,0.14122257131664712,0.0037476934868915885,0.3253353257937747,0.0077299084746210965,0.020104264070112503,0.07637750203354012,-0.0035596345636519267,-0.05958787440710901,0.0032352013784142995,0.030699076452346482,0.0700447795599987,0.21381749665885794,0.002928211353677825,0.23906541426033537,-0.0056137879016462736,0.7184231377417649,0.004809678831336927,0.8814966745927892,0.0011185751252646506,0.8197131386837968,-0.05880268876068218,1.0,-0.07004380928993563,0.019248352960288383,0.7995638504041325,-0.014393879664864244,0.7995638504041325,-0.021015525562676902,0.6495121769136567,-0.004890398793612844,0.20832336384703215,0.004872369267521464,0.6495121769136567,0.00248152238468409,0.3284063462962258,0.001926079314734517,0.28488100361967444,0.0007121575935538567,0.2871842467997126,0.00586964609643664,0.2390654142603353,0.0038126925935994386,0.2428101940974456,0.026659932625036152,0.5073884951692246,-0.009189493187951705,0.6775428087314508,0.012248910509950962,0.6899847802828585,0.02109588273595098,0.470692168915096,-0.03819818827771324,0.14122257131664714,-0.0025381302107257233,0.1518229028924428,-7.312972093977156e-05,0.13207530409962234,-0.012661726605935576,0.2715081719500127,-0.0009263015916966963,-0.05216267409893725,-0.004559565145236281,-0.006368743039767929,0.00017486467516650126,0.7338061537381382,0.00984103654728407,0.9719836400475618,-0.023382117516618093,0.6121089972900312,0.0032035435486893406,0.2390654142603353,0.0052170935170562024,0.565935238101724
turnover_oi__csz,0.09832080735786876,-0.019457165145526433,0.09322743467231093,-0.01809132622282123,0.055805999117042114,-0.019457165145526433,0.08756412896541987,-0.01048731630016782,0.06047274681001508,-0.029489056022293982,0.021179333804150414,-0.021030415742226947,-0.005258796735736824,0.22435545691711536,0.0016587987714747163,0.21679361801169295,0.005940691787051013,0.21485554451452676,0.0031235123892871244,-0.07564325350538667,-0.11746200360985354,0.0028259986861839978,-0.049185357849582265,-0.08898325546026062,-0.16157902825339043,0.012221587369940511,-0.1096728154597626,-0.014203804398950212,-0.05681977400760347,0.08780217238408884,-0.006507177849959353,0.05408639971983158,0.06483732693853245,-0.04992600164067477,0.0031431572750101775,0.00047476823832066467,-0.03829795679185038,0.2293733772345668,-0.07311157186410837,-0.124759286948841,-0.07004380928993563,1.0,0.46492289495077294,-0.04104869605051508,-0.5012127866149094,-0.04104869605051508,-0.012769446850171624,-0.01809132622282123,0.007520158252097407,0.0022967107445231267,0.0808142176877476,-0.01809132622282123,0.0019399616854631186,-0.0045590098860866825,0.0016976944762324244,0.19036569468857362,-0.009014216997092168,0.18985543423762355,0.07228216798645919,0.06483732693853245,0.007626711894594927,0.06702396152557588,-0.020459889553971444,-0.012312617169702271,0.08952907159156336,-0.019457165145526437,0.0326097585954989,-0.020062383211946665,0.300300390443545,0.004029219798332681,0.07055372370315494,-0.07564325350538664,0.044293961747748,-0.07292450940034191,0.01999732729521319,-0.07255836321637754,-0.0006892750497008949,0.22016828287951287,-0.002687302881747974,-0.10911619185954795,-0.0019120937277090236,-0.11366212108138067,-0.0220700392592858,-0.007382637963613128,-0.09167223353768027,-0.0678841339125512,0.050726907036952026,-0.02258250475742834,0.055721665378808405,0.06483732693853245,0.01988852558014926,-0.011329829939178979
realized_volatility_20__csz,0.07815350810418899,0.005463270762264843,0.09897710230521767,0.01879210244164595,0.10237701543606918,0.005463270762264843,0.04750617177048982,0.02041478634425186,0.16835191586494694,-0.05671808512832195,0.015919641656536254,-0.048108820083429746,0.13772745884927373,0.249370985388247,-0.0005043873590945681,0.23944676464501224,0.054493407585656024,0.23729265476169303,-0.0223354541423274,0.019492990337960238,-0.03841037834527564,0.0010023782591504177,-0.010086710608974732,-0.03951050146907382,0.041496894400173616,-0.013888051845339224,0.02528836125340149,-0.02426810646813159,0.02058353072833021,0.024447907597428,0.07385068149480198,0.11164697996596384,0.17461356572988035,0.005300539127315522,-0.03798730140583577,-0.01873036059284175,-0.03943770807528338,0.019622853317978948,0.020256189488758652,0.09637447034006699,0.019248352960288383,0.46492289495077294,1.0,-0.02263280403751472,-0.9113938181118868,-0.02263280403751472,-0.044236181828308005,0.01879210244164594,0.043016276003079446,0.03592637746934645,0.12650164472430378,0.01879210244164594,-0.015326277982507661,-0.0066458755363644016,-0.016711722410116037,0.24758360062296353,-0.016365196340420243,0.24744994773307438,0.13189130764207224,0.17461356572988035,0.044722183873113025,0.17718305978689738,-0.04278595767697138,0.03931967832627115,0.08051034933745442,0.005463270762264842,-0.019541206086233713,0.0013225969409254388,0.6450017064629009,-0.0016959671296919844,0.1857658927586319,0.019492990337960245,0.013477787408644925,0.03216952292030143,0.007894231859802788,0.03401556801271714,0.038530751529101376,0.24026858123884656,-0.00469027262035468,0.025316963667725016,-0.017732808468256665,0.023851328047538853,0.002068439325693322,-0.017948557665233983,-0.008941655705324602,0.01339107577871952,0.14010118642600314,-0.013716730981869256,0.10817159783037344,0.17461356572988035,0.11542961726033861,0.012908075345709466
realized_volatility_20__missing,2.5227147312033517e-05,0.6300094270844735,-1.8538554391355696e-17,0.6398482624615381,-0.020274946353128577,0.6300094270844735,0.005463614960548165,0.4754907843783941,-0.03984802391381259,0.22257988061355977,-0.0025159746134265325,0.5156091463907861,-0.02057895508993738,0.059530683859754,0.0028277312761689675,0.15860687569529644,-0.010903919723078763,0.2126089520313588,0.01888306191296458,0.14939484182433502,-0.0003097213474972195,0.3680839429168082,0.008773481006563336,0.013238620308029607,0.06872450113982263,-0.0001643779176474683,0.023761881730025143,0.0019878373185188134,0.030346823801361198,0.02862643771960932,0.22385377281689653,0.0008135375621027923,0.19643732481298934,0.009000460880719357,0.6595710368232078,-0.004248161942726946,0.9063775767864919,0.0010295012223454018,0.5710556015472362,-0.047016504239608126,0.7995638504041325,-0.04104869605051508,-0.02263280403751472,1.0,5.782727874721615e-17,1.0,0.0005091937911852538,0.6398482624615384,-0.0018170731757552825,0.17608755506164586,-0.0039056784978002868,0.6398482624615384,2.1623772088048317e-05,0.38334412910446747,0.0027657285189125924,0.22615487801210876,-0.00035990715301907633,0.2290703510010282,0.002879815395099404,0.1964373248129893,0.0026148994518017375,0.1973215430453533,0.018983711444519786,0.40854995155937784,-0.0058608677726128995,0.6300094270844735,0.009719527143424701,0.6257086762795315,0.00712185173610879,0.5693801421834005,-0.031814001845626286,0.14939484182433502,-0.01181006157851691,0.17608327038908303,-0.007333812396627718,0.152211317608931,-0.014555603599593753,0.20346994029354973,-0.00032166318144540213,0.03297800586306154,-0.0032504674022618358,0.09061114004501772,0.0013376877213140026,0.6502408664453496,0.004106107775332942,0.8210967876672077,-0.022582897725925758,0.55588351540978,0.0007539886644321378,0.1964373248129893,0.008614585845263733,0.47236179268172807
low_volatility_20__csz,-0.09998427490145183,-0.012025680157803052,-0.10816712516729687,-0.02236723447813485,-0.10206402712638635,-0.012025680157803052,-0.07561415548126317,-0.016788098317155904,-0.1711982401027374,0.0502738648736821,-0.014983865477035297,0.03898756179567325,-0.11709808757416494,-0.21762579728137268,-0.00051737574149097,-0.21075775837866167,-0.03465528157099132,-0.209902753883513,0.017216133609066077,-0.01793009578836905,0.06173237759350647,-0.0019708387103981634,0.019671938737074814,0.02534128081616922,-0.05279536401427326,0.02355319794226168,-0.034324392606666164,0.022853989529591928,-0.023231512264864886,-0.041782091547637526,-0.08264576775825372,-0.11785090572103456,-0.16711828865331493,-0.004773071127693913,0.025981331398262364,0.0008581858244113049,0.021321780978745354,-0.02022998105037035,-0.010007411621455834,-0.07393658491142277,-0.014393879664864244,-0.5012127866149094,-0.9113938181118868,5.782727874721615e-17,1.0,5.937300296368002e-17,0.04103771558965748,-0.022367234478134858,-0.040752421816146356,-0.039038875158388185,-0.11628201216901034,-0.022367234478134858,5.64095552926797e-17,-2.2214656193784914e-16,0.016556465003134124,-0.21878293132088686,0.017851762676619944,-0.2187243465041781,-0.14784077760534764,-0.16711828865331493,-0.03864595834707037,-0.16858541165948074,0.040158475943778846,-0.026012643648640733,-0.09588994105685082,-0.012025680157803061,-0.003356600302795604,-0.0074615026130078685,-0.6384867800166176,-0.009653827724040217,-0.19415868230436525,-0.01793009578836905,-0.018789389930089443,-0.041226702481875516,-0.012075130123013719,-0.05066105444736704,-0.02990610922673404,-0.21276210131253798,0.004608111138158129,-0.0345142702538375,0.029910668734594966,-0.03442533828389945,-0.0037730353739469915,0.013070789172468343,0.0053976134586151275,-0.010123500307159281,-0.1333791752225111,0.010027463236673329,-0.11855136067490525,-0.16711828865331493,-0.11503387992087835,-0.011115709538396495
low_volatility_20__missing,2.5227147312033517e-05,0.6300094270844735,-1.8538554391355696e-17,0.6398482624615381,-0.020274946353128577,0.6300094270844735,0.005463614960548165,0.4754907843783941,-0.03984802391381259,0.22257988061355977,-0.0025159746134265325,0.5156091463907861,-0.02057895508993738,0.059530683859754,0.0028277312761689675,0.15860687569529644,-0.010903919723078763,0.2126089520313588,0.01888306191296458,0.14939484182433502,-0.0003097213474972195,0.3680839429168082,0.008773481006563336,0.013238620308029607,0.06872450113982263,-0.0001643779176474683,0.023761881730025143,0.0019878373185188134,0.030346823801361198,0.02862643771960932,0.22385377281689653,0.0008135375621027923,0.19643732481298934,0.009000460880719357,0.6595710368232078,-0.004248161942726946,0.9063775767864919,0.0010295012223454018,0.5710556015472362,-0.047016504239608126,0.7995638504041325,-0.04104869605051508,-0.02263280403751472,1.0,5.937300296368002e-17,1.0,0.0005091937911852538,0.6398482624615384,-0.0018170731757552825,0.17608755506164586,-0.0039056784978002868,0.6398482624615384,2.1623772088048317e-05,0.38334412910446747,0.0027657285189125924,0.22615487801210876,-0.00035990715301907633,0.2290703510010282,0.002879815395099404,0.1964373248129893,0.0026148994518017375,0.1973215430453533,0.018983711444519786,0.40854995155937784,-0.0058608677726128995,0.6300094270844735,0.009719527143424701,0.6257086762795315,0.00712185173610879,0.5693801421834005,-0.031814001845626286,0.14939484182433502,-0.01181006157851691,0.17608327038908303,-0.007333812396627718,0.152211317608931,-0.014555603599593753,0.20346994029354973,-0.00032166318144540213,0.03297800586306154,-0.0032504674022618358,0.09061114004501772,0.0013376877213140026,0.6502408664453496,0.004106107775332942,0.8210967876672077,-0.022582897725925758,0.55588351540978,0.0007539886644321378,0.1964373248129893,0.008614585845263733,0.47236179268172807
realized_skewness_60__csz,0.2222036782194125,0.0007516167571880112,0.18667102905987495,0.0007958039758151815,-0.01140242938679019,0.0007516167571880112,0.14089979940137518,-0.019280753377725827,-0.04136200834960252,-0.013681621900186652,-0.006580220988099762,-0.012334730940521964,-0.033269961926844,-0.053496106151878,-0.0009998357538087905,-0.05162264317312601,-0.002135930623356005,-0.05202915134575174,0.027680432536928926,-0.04490364656938748,-0.17924767317683296,-0.01010539631143643,-0.04475791174714305,0.04158745996715717,0.025250549283763055,-0.024236750454876492,0.05030168372363109,0.001335638299643742,0.00629662601616035,0.01826194933841098,-0.01736451566928277,0.014182401087572618,-0.03281235848962487,0.024711265725278694,-0.017283251804384774,0.018118696815107225,-0.013997730187627103,0.011975077366639105,-0.021478943731581907,-0.002199122113395328,-0.021015525562676902,-0.012769446850171624,-0.044236181828308005,0.0005091937911852538,0.04103771558965748,0.0005091937911852538,1.0,0.0007958039758151788,-0.011350637385333944,-0.010517363473104203,0.16677410008444887,0.0007958039758151788,0.003932691061371322,0.0013819023717964267,-0.035682594550660175,-0.05160538954749338,-0.029624794386368676,-0.05159005548612326,0.00466821768204234,-0.032812358489624875,-0.134193752011897,-0.03278215938944015,-0.02762072267843023,-0.027856540420478127,0.21648911081715272,0.00075161675718801,0.17046848298235476,-0.009330186708461669,-0.024011485934684586,0.0006883807173806528,-0.014396536442969619,-0.04490364656938747,0.024807195116531813,-0.0555219891923091,0.012109423456822137,-0.06899896545582175,-0.03204139207607664,-0.05181886036016528,-0.003685915909053833,0.05024108450254171,-0.03568440922762952,0.05048362115861698,0.011027190434235315,-0.016475187660090884,0.0485334745108844,-0.01765425686117308,-0.0426155121182006,-0.007757941166118954,0.008564086924135876,-0.032812358489624875,0.006489076685795728,-0.019367200574443206
realized_skewness_60__missing,3.942676536309734e-05,0.9846231740331444,1.9795886028397885e-17,1.0,-0.03168711637213762,0.9846231740331444,0.008538922868258282,0.7431305393393696,-0.05661860960771142,0.21626033613574433,0.0027595806064384474,0.42109880127133764,-0.032068160837501136,0.06159352960274809,-3.104584238338125e-05,0.12702215151616414,-0.002950178314606082,0.16696559195336638,0.03516947521081173,0.16207317121053358,0.013175872558723002,0.5955180247582272,0.003332454462996243,0.019986584272618586,0.10428255380697404,-0.016525033792834893,-0.005859301398123671,-0.00574648515927233,0.02976724175073451,0.04874368790754995,0.3445266166209765,0.0004723331149717845,0.3005383291275332,0.029619176657871914,0.4976634440137587,-0.0006019970278142558,0.6420170795582345,0.0009697847200747001,0.5181820447685475,0.017756531643677777,0.6495121769136567,-0.01809132622282123,0.01879210244164594,0.6398482624615384,-0.022367234478134858,0.6398482624615384,0.0007958039758151788,1.0,-0.005311226238262446,0.2761526200349014,-0.006104069866150726,1.0,-0.011041283160558515,0.7059362326072776,-0.00010522313952885458,0.19199451475930798,-0.00038918246289167385,0.1938473120367276,0.004315515217688801,0.30053832912753325,0.0040867493204438075,0.30838802669596516,-0.028462717475623917,0.39404904888450526,-0.009159777585494846,0.9846231740331444,0.01519036264322,0.9779016572966797,0.025127343809668204,0.865012915618586,-0.042981582321021464,0.16207317121053355,-0.007572133969828179,0.19339872534666483,-0.0036736010972227492,0.2121372071935588,0.004946758484242198,0.15948494873487765,-0.005784910678388912,0.0015872038353584414,-0.010591433969742407,0.03685213466496194,-0.0008918707871454132,0.5295564035111372,-0.004644081285598979,0.6576201864135268,-0.03529414558234219,0.8687739703648719,0.0005613635145990078,0.30053832912753325,0.013463482438981683,0.7382403303941546
seasonality_3y__csz,0.007381576875399468,-0.005260208470842496,0.0074570165811180325,-0.005311226238262446,-0.007984795146669525,-0.005260208470842496,0.005367155126738838,-0.007615429346717419,0.024759545871774834,-0.0033188745133856455,0.009065063566424933,-0.0039047299378623694,0.017752527831120055,0.009243540067310091,0.004240859796454331,0.008668862960754095,0.014709679859760644,0.00853779830938567,-0.002356385636503262,0.004366491012094237,0.00860470812775621,-0.005003295571361168,-0.004226092825947012,0.008845117686396594,0.016004894525906352,-0.0033911575747042717,0.013751001716848205,0.00044152153171237823,0.009279461013769969,0.005165837630986846,0.013386296074097647,0.016302335534266913,0.01978078945111571,-0.000536243466029318,-0.0026601992739425846,-0.0034668176893082616,-0.0031475335224484535,-0.006612550099839682,-0.002860643116995678,0.008416550570471524,-0.004890398793612844,0.007520158252097407,0.043016276003079446,-0.0018170731757552825,-0.040752421816146356,-0.0018170731757552825,-0.011350637385333944,-0.005311226238262446,1.0,-0.01448963480035281,0.008492684438607788,-0.005311226238262444,-0.00858936091134156,-0.0033902668529516285,-0.00473983002166597,0.018317085420655185,-0.0018585232273722408,0.018304319188702182,0.01884775275274511,0.01978078945111571,0.007701303050047454,0.019295921800876692,0.0009845356146748654,0.006517969418144126,0.005398006569163901,-0.0052602084708424975,0.0022573170177859615,-0.005282318658677894,0.04101259580084263,-0.0035711286817969247,0.0538593629884507,0.004366491012094237,0.01963247754610873,0.0034596655563154393,0.008081223178537556,0.008733481990094723,-0.008120018386449,0.009028714844450657,0.0013819414505069716,0.013776724821293586,-0.0009947702651614198,0.013834502147542484,-0.005039123475215478,-0.002854048566287438,-0.004539643144231928,-0.0033760496892785217,0.0030777337505590004,-0.006507407420666947,0.013713816878688318,0.01978078945111571,0.005423617082366788,-0.007564221332387503
seasonality_3y__missing,-0.04136684399805001,0.27547815162637057,-0.003875198877594374,0.2761526200349014,-0.01036050087528425,0.27547815162637057,-0.023470010161792444,0.3717692442092229,-0.036685841402455496,0.14944826985889675,0.0012818551572095537,0.22172771457895887,0.0024576615557255583,-0.1290268845999578,0.0006813224917320537,-0.10619558627705067,-0.00894061670459111,-0.09262536651951744,0.016757316212641767,0.3324282770307092,0.047191311296151235,0.3453017029276267,-0.005430117028625212,0.07616238073998775,0.14984922004868403,-0.03359095203579848,0.01835835523027405,0.002535031292080216,0.02046597996919391,0.10788941272493476,0.47086221592985483,0.013559766952524623,0.3049437236916905,0.02350498840461656,0.14198499765226155,-0.014905409197915451,0.1830804178251464,-0.006419050574566675,0.16962133565521542,0.08779220355430496,0.20832336384703215,0.0022967107445231267,0.03592637746934645,0.17608755506164586,-0.039038875158388185,0.17608755506164586,-0.010517363473104203,0.2761526200349014,-0.01448963480035281,1.0,-0.020053015849346222,0.27615262003490143,0.027364019664522097,0.23397876479738092,0.003128861639098709,-0.059819075025599765,-0.004294076993840248,-0.059260506578456114,0.004707060422252851,0.3049437236916905,0.006019612570448299,0.30603305585405977,-0.028332546026353378,0.14565089493015565,-0.03679536090350119,0.27547815162637057,-0.030833892247144494,0.2775544506747801,-0.008849914545077005,0.24646091713160886,-0.07310364794119209,0.3324282770307092,0.003249853673349651,0.39199059073207665,0.002615833961815745,0.441059595966475,-0.008132591189263716,-0.09334533122058931,-0.0001777069935929305,0.019856712457010726,-0.021210795550765705,0.028931273994090963,0.024332719197560103,0.15151407314036025,-0.008017497711482883,0.2052045801895555,-0.00888113563416489,0.29807006545853093,0.03183297200398067,0.3049437236916905,-0.0010534942715119103,0.37031914673701677
sector_relative_value_60__csz,0.7520320386877638,-0.007900374445110358,0.7874897733865349,-0.006104069866150726,0.11586101266430535,-0.007900374445110358,0.4509577887891982,-0.005440206737629505,0.22771862544515103,-0.02578664999900193,0.08360967609038907,-0.03394274148786991,0.014194490200108883,0.02862007336497616,-0.004334501290565207,0.027451733949310747,0.01122736823939279,0.027451598496723715,0.012742156365043491,-0.03974257050946877,-0.499684955453067,-0.008417479835558897,-0.21071382804024122,-0.002700152983198768,0.037782641267257805,0.008826865928004314,0.044962071445074636,0.009215835899442557,0.015307888925563163,0.06804362800596621,0.013616716594279984,0.10141354895111822,0.00968744749205053,-0.012173847051410747,-0.006814152084290498,0.12778899344778033,-0.007018032339070023,0.002546338722613404,0.002566242064214555,-0.06289673235584907,0.004872369267521464,0.0808142176877476,0.12650164472430378,-0.0039056784978002868,-0.11628201216901034,-0.0039056784978002868,0.16677410008444887,-0.006104069866150726,0.008492684438607788,-0.020053015849346222,1.0,-0.006104069866150723,0.0268637611789727,-0.005957812542155568,-0.007573281302317331,0.031208663444978163,-0.06391303473248972,0.031188683090579802,0.09403541302047001,0.00968744749205054,-0.2880825233212577,0.009631182486011736,0.003916099695235256,0.009849884241148658,0.7199905073277112,-0.007900374445110351,0.2988642848425242,-0.00810389848735838,0.09570566560604181,-0.005280099272058496,0.3027071923015224,-0.039742570509468764,0.15322794532620893,-0.04022471051096316,-0.012235551365339874,-0.035435337206374075,-0.01645087287917311,0.0267641333632956,-0.002452947867172987,0.044858257054746734,-0.032713627368189405,0.044833483029993,0.0023781610360819115,-0.006812429291800564,0.32698618782967653,0.0015153739007985946,0.17905488773367004,-0.020225100654664197,0.09302030206165189,0.00968744749205054,-0.03597831330298291,-0.006465451693281741
sector_relative_value_60__missing,3.942676536309734e-05,0.9846231740331444,1.9795886028397885e-17,1.0,-0.03168711637213762,0.9846231740331444,0.008538922868258282,0.7431305393393696,-0.05661860960771142,0.21626033613574433,0.0027595806064384474,0.42109880127133764,-0.032068160837501136,0.06159352960274809,-3.104584238338125e-05,0.12702215151616414,-0.002950178314606082,0.16696559195336638,0.03516947521081173,0.16207317121053358,0.013175872558723002,0.5955180247582272,0.003332454462996243,0.019986584272618586,0.10428255380697404,-0.016525033792834893,-0.005859301398123671,-0.00574648515927233,0.02976724175073451,0.04874368790754995,0.3445266166209765,0.0004723331149717845,0.3005383291275332,0.029619176657871914,0.4976634440137587,-0.0006019970278142558,0.6420170795582345,0.0009697847200747001,0.5181820447685475,0.017756531643677777,0.6495121769136567,-0.01809132622282123,0.01879210244164594,0.6398482624615384,-0.022367234478134858,0.6398482624615384,0.0007958039758151788,1.0,-0.005311226238262444,0.27615262003490143,-0.006104069866150723,1.0,-0.011041283160558515,0.7059362326072776,-0.00010522313952885458,0.19199451475930798,-0.00038918246289167385,0.1938473120367276,0.004315515217688801,0.30053832912753325,0.0040867493204438075,0.30838802669596516,-0.028462717475623917,0.39404904888450526,-0.009159777585494846,0.9846231740331444,0.01519036264322,0.9779016572966797,0.025127343809668204,0.865012915618586,-0.042981582321021464,0.16207317121053355,-0.007572133969828179,0.19339872534666483,-0.0036736010972227492,0.2121372071935588,0.004946758484242198,0.15948494873487765,-0.005784910678388912,0.0015872038353584414,-0.010591433969742407,0.03685213466496194,-0.0008918707871454132,0.5295564035111372,-0.004644081285598979,0.6576201864135268,-0.03529414558234219,0.8687739703648719,0.0005613635145990078,0.30053832912753325,0.013463482438981683,0.7382403303941546
