factor_id,product,time_series_ic,time_series_rank_ic,observations
basis_shock_20,TA,0.04179731937554803,0.0447791866921573,1194
basis_shock_20,V,-0.009903374475925299,0.0006174717818477559,1198
basis_shock_20,Y,0.003355675518896726,-0.002263962499976503,1198
basis_shock_20,ZN,0.014810446643324347,0.018947968603113343,1198
basis_momentum_20,AG,0.08115222576281919,0.06370809813492129,1196
basis_momentum_20,AL,-0.024233896367967172,-0.002955585880179254,1198
basis_momentum_20,AU,0.07533790580554829,0.042814701759143765,1198
basis_momentum_20,BU,0.016212929813282696,-0.019202869950688,1196
basis_momentum_20,C,-0.06262423714239677,-0.05099564542065497,1198
basis_momentum_20,CF,-0.03752949256982935,-0.005330971307689129,1196
basis_momentum_20,CS,0.02550238653304857,-0.00025887097094270066,1197
basis_momentum_20,CU,-0.016633812245864812,0.03424440649289926,1198
basis_momentum_20,FU,,,0
basis_momentum_20,HC,-0.031036952626124575,-0.056369212265743034,1198
basis_momentum_20,I,,,0
basis_momentum_20,J,0.018054735038507626,-0.024097282674972357,1198
basis_momentum_20,JM,0.07144714293089688,0.11467370161749811,1198
basis_momentum_20,L,-0.0366117619366454,-0.02471985071092835,1198
basis_momentum_20,M,-0.06305049582302155,-0.051222009700121716,1198
basis_momentum_20,MA,-0.16822210229343496,-0.11656740470446825,1196
basis_momentum_20,NI,0.0874168738655983,0.06172544573872792,1189
basis_momentum_20,P,0.05365371574788284,0.045987431607495896,1196
basis_momentum_20,PP,0.07035576338187258,0.04816911163480008,1198
basis_momentum_20,RB,-0.06420878546279388,-0.030691002135218838,1198
basis_momentum_20,RM,-0.021890074746907674,0.022973471478059084,1198
basis_momentum_20,SA,-0.19983606833138354,-0.1639918770023259,945
basis_momentum_20,SC,,,0
basis_momentum_20,SF,0.0060233136346366425,0.05981646258406829,1198
basis_momentum_20,SN,0.05226739970817263,0.010372062366816218,1198
basis_momentum_20,SR,0.07552858719527968,0.07438858404058293,1198
basis_momentum_20,TA,-0.06983383318709475,-0.06722730120688741,1194
basis_momentum_20,V,-0.18454173898840537,-0.054479727014271395,1198
basis_momentum_20,Y,0.020069981317377243,0.02335825440627702,1198
basis_momentum_20,ZN,0.044183338441535644,0.05439530077835947,1198
curve_curvature,AG,0.006875837425075044,0.037102631177189684,1330
curve_curvature,AL,-0.011108023683182987,-0.020811423236703784,1450
curve_curvature,AU,-0.023140981613784396,-0.05331920299281082,1448
curve_curvature,BU,-0.07046524729109782,-0.07484408409647152,1351
curve_curvature,C,0.02022997628364337,0.016387182847940426,1450
