trade_date,factor_id,gross_return,turnover,long_count,short_count,net_return_0bps,net_return_3bps,net_return_5bps,net_return_10bps
2019-07-24,tsmom_60,0.004575980826164505,0.6000000000000001,5,5,0.004575980826164505,0.004395980826164506,0.004275980826164505,0.003975980826164505
2019-07-31,tsmom_60,0.01758271314823824,0.0,5,5,0.01758271314823824,0.01758271314823824,0.01758271314823824,0.01758271314823824
2019-08-07,tsmom_60,0.0031706747012502975,0.4,5,5,0.0031706747012502975,0.0030506747012502976,0.0029706747012502974,0.0027706747012502973
2019-08-14,tsmom_60,0.0039173032476213406,0.6000000000000001,5,5,0.0039173032476213406,0.0037373032476213405,0.0036173032476213406,0.0033173032476213407
2019-08-21,tsmom_60,0.013798557331482553,0.4,5,5,0.013798557331482553,0.013678557331482552,0.013598557331482552,0.013398557331482553
2019-08-28,tsmom_60,0.009078922073270245,0.4,5,5,0.009078922073270245,0.008958922073270245,0.008878922073270245,0.008678922073270246
2019-09-04,tsmom_60,-0.019665226431035708,0.2,5,5,-0.019665226431035708,-0.01972522643103571,-0.019765226431035707,-0.019865226431035707
2019-09-11,tsmom_60,-0.013674366145362339,0.4,5,5,-0.013674366145362339,-0.013794366145362339,-0.01387436614536234,-0.014074366145362338
2019-09-19,tsmom_60,0.001157614190181911,0.6000000000000001,5,5,0.001157614190181911,0.000977614190181911,0.0008576141901819109,0.0005576141901819109
2019-09-26,tsmom_60,-0.0026859305597093596,0.6000000000000001,5,5,-0.0026859305597093596,-0.0028659305597093596,-0.0029859305597093595,-0.00328593055970936
2019-10-10,tsmom_60,-0.007019076394486868,0.4,5,5,-0.007019076394486868,-0.007139076394486868,-0.007219076394486867,-0.007419076394486868
2019-10-17,tsmom_60,0.007039593974061687,0.6000000000000001,5,5,0.007039593974061687,0.006859593974061686,0.006739593974061687,0.006439593974061687
2019-10-24,tsmom_60,0.0020945886325925865,0.8,5,5,0.0020945886325925865,0.0018545886325925865,0.0016945886325925865,0.0012945886325925865
2019-10-31,tsmom_60,0.003509025798212551,0.6000000000000001,5,5,0.003509025798212551,0.003329025798212551,0.003209025798212551,0.0029090257982125507
2019-11-07,tsmom_60,0.013659938051533673,0.6000000000000001,5,5,0.013659938051533673,0.013479938051533673,0.013359938051533673,0.013059938051533673
2019-11-14,tsmom_60,-0.0015785532036324934,0.6000000000000001,5,5,-0.0015785532036324934,-0.0017585532036324934,-0.0018785532036324935,-0.0021785532036324934
2019-11-21,tsmom_60,0.0031969855287970585,0.6000000000000001,5,5,0.0031969855287970585,0.0030169855287970585,0.0028969855287970586,0.0025969855287970587
2019-11-28,tsmom_60,-0.008264116342839333,0.6000000000000001,5,5,-0.008264116342839333,-0.008444116342839333,-0.008564116342839333,-0.008864116342839333
2019-12-05,tsmom_60,0.00035612486226571584,0.6000000000000001,5,5,0.00035612486226571584,0.0001761248622657158,5.612486226571581e-05,-0.00024387513773428422
2019-12-12,tsmom_60,-0.0026577022127106885,0.8,5,5,-0.0026577022127106885,-0.0028977022127106887,-0.0030577022127106887,-0.0034577022127106885
2019-12-19,tsmom_60,-0.0001356536700389157,0.6000000000000001,5,5,-0.0001356536700389157,-0.00031565367003891573,-0.0004356536700389157,-0.0007356536700389158
