trade_date,instruments,long_count,short_count,long_return,short_asset_return,gross_return,gross_exposure,net_exposure,round_trip_turnover,net_0bps_return,net_3bps_return,net_5bps_return,net_10bps_return,feature_name,fold_id,test_year
2024-10-14,30,6,6,-0.0185625596929705,0.011029514739388685,-0.014796037216179593,1.0,0.0,2.0,-0.014796037216179593,-0.015396037216179593,-0.015796037216179594,-0.016796037216179595,multi_horizon_trend__missing,fold_2024,2024
2024-10-21,30,6,6,0.005860979501645917,0.0005605464891250005,0.0026502165062604584,1.0,0.0,2.0,0.0026502165062604584,0.0020502165062604586,0.0016502165062604584,0.0006502165062604584,multi_horizon_trend__missing,fold_2024,2024
2024-10-28,30,6,6,0.006491034971725467,-0.002550969329954884,0.004521002150840175,1.0,0.0,2.0,0.004521002150840175,0.003921002150840175,0.003521002150840175,0.002521002150840175,multi_horizon_trend__missing,fold_2024,2024
2024-11-04,30,6,6,-0.0016737215016367163,-0.0026419307435548173,0.0004841046209590505,1.0,0.0,2.0,0.0004841046209590505,-0.00011589537904094943,-0.0005158953790409495,-0.0015158953790409494,multi_horizon_trend__missing,fold_2024,2024
2024-11-11,30,6,6,-0.03418192426977497,-0.013002483362267968,-0.0105897204537535,1.0,0.0,2.0,-0.0105897204537535,-0.0111897204537535,-0.011589720453753501,-0.0125897204537535,multi_horizon_trend__missing,fold_2024,2024
2024-11-18,30,6,6,0.0076339946365318176,0.009593808155280584,-0.0009799067593743833,1.0,0.0,2.0,-0.0009799067593743833,-0.001579906759374383,-0.0019799067593743833,-0.0029799067593743833,multi_horizon_trend__missing,fold_2024,2024
2024-11-25,30,6,6,0.0032833006394428163,-0.0010859318144367167,0.0021846162269397664,1.0,0.0,2.0,0.0021846162269397664,0.0015846162269397665,0.0011846162269397663,0.00018461622693976632,multi_horizon_trend__missing,fold_2024,2024
2024-12-02,30,6,6,-0.006599525121285667,0.00018161142111370026,-0.0033905682711996834,1.0,0.0,2.0,-0.0033905682711996834,-0.003990568271199683,-0.0043905682711996834,-0.0053905682711996835,multi_horizon_trend__missing,fold_2024,2024
2024-12-09,30,6,6,0.009379933476140835,-0.008370065799124733,0.008874999637632785,1.0,0.0,2.0,0.008874999637632785,0.008274999637632785,0.007874999637632784,0.006874999637632785,multi_horizon_trend__missing,fold_2024,2024
2024-12-16,30,6,6,-0.01312707484505795,-0.010721117487712083,-0.0012029786786729333,1.0,0.0,2.0,-0.0012029786786729333,-0.0018029786786729332,-0.0022029786786729334,-0.0032029786786729334,multi_horizon_trend__missing,fold_2024,2024
2024-12-23,30,6,6,0.0018205116592640836,0.008253323205849183,-0.0032164057732925497,1.0,0.0,2.0,-0.0032164057732925497,-0.0038164057732925495,-0.004216405773292549,-0.00521640577329255,multi_horizon_trend__missing,fold_2024,2024
2019-01-02,29,5,5,0.03804229533209306,0.02552306409534666,0.0062596156183731995,1.0,0.0,2.0,0.0062596156183731995,0.0056596156183732,0.0052596156183731995,0.0042596156183731994,carry_annualized__csz,fold_2019,2019
2019-01-09,29,5,5,0.0033594181611579198,-0.0045835275796236195,0.00397147287039077,1.0,0.0,2.0,0.00397147287039077,0.0033714728703907702,0.00297147287039077,0.00197147287039077,carry_annualized__csz,fold_2019,2019
2019-01-16,29,5,5,0.03278790789976051,0.00925373263667124,0.011767087631544633,1.0,0.0,2.0,0.011767087631544633,0.011167087631544633,0.010767087631544634,0.009767087631544633,carry_annualized__csz,fold_2019,2019
2019-01-23,29,5,5,0.022993382777458042,-0.0030615494275816795,0.01302746610251986,1.0,0.0,2.0,0.01302746610251986,0.01242746610251986,0.012027466102519861,0.01102746610251986,carry_annualized__csz,fold_2019,2019
2019-01-30,29,5,5,0.021741849387077843,0.018841128041506318,0.0014503606727857624,1.0,0.0,2.0,0.0014503606727857624,0.0008503606727857624,0.00045036067278576234,-0.0005496393272142377,carry_annualized__csz,fold_2019,2019
2019-02-13,29,5,5,0.0007721303142028998,0.00856780772460408,-0.00389783870520059,1.0,0.0,2.0,-0.00389783870520059,-0.00449783870520059,-0.0048978387052005905,-0.00589783870520059,carry_annualized__csz,fold_2019,2019
2019-02-20,29,5,5,0.002020218224165521,-0.0015895961394460797,0.0018049071818058004,1.0,0.0,2.0,0.0018049071818058004,0.0012049071818058003,0.0008049071818058003,-0.00019509281819419968,carry_annualized__csz,fold_2019,2019
2019-02-27,29,5,5,0.003495486443690081,-0.00144038997380428,0.0024679382087471804,1.0,0.0,2.0,0.0024679382087471804,0.0018679382087471805,0.0014679382087471804,0.00046793820874718034,carry_annualized__csz,fold_2019,2019
2019-03-06,29,5,5,-0.006525442800798581,-0.006506970741738399,-9.236029530091186e-06,1.0,0.0,2.0,-9.236029530091186e-06,-0.0006092360295300911,-0.0010092360295300912,-0.0020092360295300912,carry_annualized__csz,fold_2019,2019
2019-03-13,29,5,5,-0.005573533967124041,0.0046825799577439806,-0.005128056962434011,1.0,0.0,2.0,-0.005128056962434011,-0.0057280569624340106,-0.006128056962434011,-0.007128056962434011,carry_annualized__csz,fold_2019,2019
2019-03-20,29,5,5,-0.0015462189590052001,-0.010462076760532199,0.004457928900763499,1.0,0.0,2.0,0.004457928900763499,0.0038579289007634994,0.0034579289007634992,0.0024579289007634992,carry_annualized__csz,fold_2019,2019
2019-03-27,29,5,5,0.049983047763157,0.00283077337324154,0.023576137194957728,1.0,0.0,2.0,0.023576137194957728,0.022976137194957728,0.022576137194957727,0.021576137194957726,carry_annualized__csz,fold_2019,2019
2019-04-03,29,5,5,0.032668616960720334,-0.0019332763375223803,0.01730094664912136,1.0,0.0,2.0,0.01730094664912136,0.01670094664912136,0.016300946649121358,0.015300946649121358,carry_annualized__csz,fold_2019,2019
2019-04-11,29,5,5,-0.03886213394165898,-0.01019029149905706,-0.01433592122130096,1.0,0.0,2.0,-0.01433592122130096,-0.01493592122130096,-0.015335921221300959,-0.01633592122130096,carry_annualized__csz,fold_2019,2019
2019-04-18,29,5,5,-0.0005708819894126399,0.00934129772282744,-0.00495608985612004,1.0,0.0,2.0,-0.00495608985612004,-0.00555608985612004,-0.00595608985612004,-0.00695608985612004,carry_annualized__csz,fold_2019,2019
2019-04-25,29,5,5,0.0012633939495112017,4.99778287146601e-05,0.0006067080603982708,1.0,0.0,2.0,0.0006067080603982708,6.708060398270821e-06,-0.00039329193960172925,-0.0013932919396017294,carry_annualized__csz,fold_2019,2019
